original_id,original_category,original_name,original_role,original_subtype,original_node_suggestion,original_priority,method_id,standard_name,aliases,category,role,product_form,mapping_status,merge_with_ids,node_ids,related_node_ids,algorithm_status,algorithm_evidence,node_status,kernel_ids,execution_status,parameter_status,report_status,ui_acceptance,action,batch,dependencies,next_step,clarifications,notes,review_date,source_revision
42,回归模型,Lasso回归,Estimator,Regression Estimator,Model Node,P0,regression.lasso,Lasso回归,,回归模型,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,模型设计、拟合结果与推断契约,明确Lasso回归的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
43,回归模型,PLS回归,Estimator,Regression Estimator,Model Node,P0,regression.pls,PLS回归,,回归模型,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,模型设计、拟合结果与推断契约,明确PLS回归的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
44,回归模型,二元Logit,Estimator,Regression Estimator,Model Node,P0,regression.logit.binary,二元 Logistic 回归（Logit）,二元Logit;Logistic;logit,回归模型,Estimator,独立节点,有源码对应（范围见备注）,47,yssbi.statistics.logit.fit;yssbi.statistics.logit.summary,,实现存在（静态）,src-tauri/crates/yss-sci/src/regression/discrete/logit.rs;src-tauri/crates/yss-sci-runtime/src/regression/mod.rs,定义存在,yssbi.statistics.logit.fit;yssbi.statistics.logit.summary,未注册,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,整理关联/候选合并;补接/重构,B2,模型设计、拟合结果与推断契约,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,,算法已定位；目录端口、通用 fit 的默认配置与目标参数需一并贯通。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
45,回归模型,多分类Logit,Estimator,Regression Estimator,Model Node,P0,regression.logit.multinomial,多分类Logit,,回归模型,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,模型设计、拟合结果与推断契约,明确多分类Logit的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
46,回归模型,有序Logit,Estimator,Regression Estimator,Model Node,P0,regression.logit.ordinal,有序Logit,,回归模型,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,模型设计、拟合结果与推断契约,明确有序Logit的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
47,回归模型,Logistic回归,Estimator,Regression Estimator,Model Node,P0,regression.logit.binary,二元 Logistic 回归（Logit）,二元Logit;Logistic;logit,回归模型,Estimator,独立节点,有源码对应（范围见备注）,44,yssbi.statistics.logit.fit;yssbi.statistics.logit.summary,,实现存在（静态）,src-tauri/crates/yss-sci/src/regression/discrete/logit.rs;src-tauri/crates/yss-sci-runtime/src/regression/mod.rs,定义存在,yssbi.statistics.logit.fit;yssbi.statistics.logit.summary,未注册,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,整理关联/候选合并;补接/重构,B2,模型设计、拟合结果与推断契约,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,暂按二元 Logit 别名；多分类和有序模型分别使用 45/46。,算法已定位；目录端口、通用 fit 的默认配置与目标参数需一并贯通。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
48,回归模型,Firth惩罚Logit回归,Estimator,Regression Estimator,Model Node,P0,regression.logit.firth,Firth惩罚Logit回归,,回归模型,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,模型设计、拟合结果与推断契约,明确Firth惩罚Logit回归的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
49,回归模型,二元Probit,Estimator,Regression Estimator,Model Node,P0,regression.probit.binary,二元 Probit 回归,,回归模型,Estimator,独立节点,有源码对应（范围见备注）,,yssbi.statistics.probit.fit;yssbi.statistics.probit.summary,,实现存在（静态）,src-tauri/crates/yss-sci/src/regression/discrete/probit.rs;src-tauri/crates/yss-sci-runtime/src/regression/mod.rs,定义存在,yssbi.statistics.probit.fit;yssbi.statistics.probit.summary,未注册,需核对传参与默认值,报告定义/组件存在；执行待接入,未执行,补接/重构,B2,模型设计、拟合结果与推断契约,复核备注中的实现范围，贯通参数与结果；按批次补接节点并运行验收。,,算法已定位；目录端口、通用 fit 的默认配置与目标参数需一并贯通。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
50,回归模型,Poisson回归,Estimator,Regression Estimator,Model Node,P0,regression.poisson,Poisson回归,,回归模型,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,模型设计、拟合结果与推断契约,明确Poisson回归的输入设计、参数、输出与参考实现后开发。,,概率分布采样节点不等同对应检验、回归或生存模型；本轮未定位直接实现。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
51,回归模型,负二项回归,Estimator,Regression Estimator,Model Node,P0,regression.negative_binomial,负二项回归,,回归模型,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,模型设计、拟合结果与推断契约,明确负二项回归的输入设计、参数、输出与参考实现后开发。,,概率分布采样节点不等同对应检验、回归或生存模型；本轮未定位直接实现。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
52,回归模型,零膨胀泊松回归,Estimator,Regression Estimator,Model Node,P0,regression.zero_inflated_poisson,零膨胀泊松回归,,回归模型,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,模型设计、拟合结果与推断契约,明确零膨胀泊松回归的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
53,回归模型,零膨胀负二项回归,Estimator,Regression Estimator,Model Node,P0,regression.zero_inflated_negative_binomial,零膨胀负二项回归,,回归模型,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,模型设计、拟合结果与推断契约,明确零膨胀负二项回归的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
54,回归模型,Tobit模型,Estimator,Regression Estimator,Model Node,P0,regression.tobit,Tobit模型,,回归模型,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,模型设计、拟合结果与推断契约,明确Tobit模型的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
55,回归模型,条件Logit回归,Estimator,Regression Estimator,Model Node,P0,regression.logit.conditional,条件Logit回归,,回归模型,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,模型设计、拟合结果与推断契约,明确条件Logit回归的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
56,回归模型,Deming回归,Estimator,Regression Estimator,Model Node,P0,regression.deming,Deming回归,,回归模型,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,模型设计、拟合结果与推断契约,明确Deming回归的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
57,回归模型,分位数回归,Estimator,Regression Estimator,Model Node,P0,regression.quantile,分位数回归,,回归模型,Estimator,独立节点,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,新增（先确认算法与产品范围）,B5,模型设计、拟合结果与推断契约,明确分位数回归的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
58,回归模型,单因素与多因素回归,Estimator,Regression Estimator,Model Node,P0,workflow.regression.univariate_multivariable,单因素与多因素回归,,回归模型,Estimator,工作流模板,初步映射（范围需细化）,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,明确产品形态后复用/新增,B5,模型设计、拟合结果与推断契约,明确单因素与多因素回归的输入设计、参数、输出与参考实现后开发。,明确单变量批量筛选与多变量模型的组织方式。,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
59,回归模型,分组回归,Estimator,Regression Estimator,Model Node,P0,workflow.regression.grouped,分组回归,,回归模型,Estimator,工作流模板,初步归类,,,,未定位（本轮检索）,,未发现对应内置节点,,无直接节点入口,未核对,未定位专用报告入口,未执行,明确产品形态后复用/新增,B5,模型设计、拟合结果与推断契约,明确分组回归的输入设计、参数、输出与参考实现后开发。,,未定位仅表示本轮在宿主 SCI/Runtime/目录/执行及相关前端中未找到直接实现，不代表已证明缺失。,2026-09-16,ed2f321106433943f2eb1e9c0212de9c37d335ad
